Ur just a no one,3
K,0
U are useless and no one like u,3
He is FaceTimeing someone else,0
Ok,0
!,0
"""This instance in particular proves that beneath all that cool psuedo-academic hogwash lurked a very passionate man who knew how important it was to say now and then and say it loud too relish its syllabic sweetness its immigrant pride""",0
What's doing??,0
"""wow damn! What a fucking disgrace. She is one ugly alienesque weirdo. She walks like her legs are elastic bands I&rsquo;ve seen red light hookers with a lot more grace.""",3
"""If you smoking with me then we on dabs good dabs.""",3
Then why you up,0
???? ????!!!????????,0
"""No one invited u to this conversationstupid little pussy""",3
I dont even have to hurt you cuz you do it so fucking well on your own. Why you so stupid?,1
"""But what kind of men he wondered in so forbidding a place?""",0
I would love u to suck my lollipop,3
Where was that pic taken? I don't recognize,0
??,0
Thanks,0
23-Dec-16,0
Hey don?? say anything but guess who?? still together after all the shit between them? ur buttcheeks!,2
An opinion cannot be incorrect. An opinion is just that; an opinion.,0
You need to have a nice long talk with my fist homo.,1
Baruch Hashem!!! Have fun. I made it home. Barely,0
"""Yo I just woke up????""",0
She's sleeping,0
Nice,0
!,0
"""I wanna cum inside u babe why do u make me use condom?""",3
"""Who cares how a jaguar feels?"""" """"Perhaps the jaguar does"""" observed Whitney.""",0
If not then let's do it tomorrow at like 1,0
Baruch Hashem!!! Have fun. I made it home. Barely,0
She was all drugged up! She really thought she was gettin it!,3
Cuz if not or if u want to go than maybe we can,0
Just suck it up baby,3
Why do you even bother showing up to school?,2
Like a good body with no brain?,0
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
This song is the only thing that made me feel happy when I was 10 and I got left out of everything I was bullied even by my teacher it kept me out of subside thanks and I'm now 11 thanks again,0
It's fine,0
You are a dush,0
Ur so gay,3
Changed,0
?? ??????,0
K,0
No,0
K??,0
And I told him and jo said I shouldn't say things like that to people,0
But it's not in kbm,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
????????????????,0
John Bradshaw is a cat-behavior expert at the University of Bristol and the author of the new book Cat Sense.,0
?,0
Fuck you,2
v,0
You&rsquo;ll enjoy it I promise.,0
How's Dina,0
"""When a cat rolls over onto its back it&rsquo;s announcing to everyone in the general vicinity that its belly is open for business.""",0
Text me 10 minutes before you're home,0
Cant stop thinking about u naked,3
Btw shalom thanks for getting us/me to watch this,0
Ok,0
"""Why don't you just get hit by a truck nobody would care""",3
"""First let me hop out the motherfucking porsche""",3
It's just me and marc,0
Fuck you,2
"""I was working at Barnes & Noble helping a customer and suddenly I stopped and said """"Is that... uhm... from the Hobbit?""""""",0
Im gonna punch u until u cant walk,3
U have a small penis,3
"""Peter you are such a glimmer of hope. This song goes straight to my heart. I've been battling severe chronic depression for the last 17 years.""",0
It's the best time for me today,0
Fuck you,2
?,0
Dont u know that fat kids cant have friends?,2
Nice,0
Amazing!!! Tysm. Pls make sure apartment door is closed,0
Answer,0
Please!!!,0
The first thing Eli said was. Wow ur tall!,0
Can't,0
"""Mommy I just found out that the little boy next door has a penis like a peanut.""",1
"""I?? just livin life and let my mamma tell it nigga I ain?? livin right.""",2
!,0
Nerd alert!,3
L,0
One of the reasons this song is still being sung is that it is just a flat-out great song.,0
Had this soundtrack in tape cassette form back when I was just a little girl.,0
That flat ass should not be wearing that ... I have more ass then her.,2
"""Anyone who likes Selena you can go fuck yourself cuz you have no taste. Go lick an asshole or something.""",3
No,0
"""you're dead faggot. you're so fucking dead.""",3
"""Probably doesn't pay to bring rolling cart but he can if he wants to""",0
U r a dirty jew,3
Did you bentch?,0
??,0
?,0
The customer thought I was nuts but a little Google searching confirmed that your new CD is on in-store play at Barnes & Nobles across the country!,0
"""Don't you niggas play dumb you know where we came from.""",3
Stupid piece of shit,3
?,0
Amit I realized my shot looks really cool in slo-mo ??????,0
Btw u won't tell no one rite cuz ur the only one who knows about it(pulis my friend who's does it with me,0
Fhn,0
I'm in shul,0
"""Rummage through the shit and try to salvage something to see if you can save any of it""",2
The lyrics for The Parting Glass are extremely vague after-all.,0
Nvr mind,0
"""I hope she has drugs or this get together is gonna suck""",3
?? ?? ?? ????? ?? ??? ????,0
No,0
Fuck,2
?,0
"""Why dont u invite ur friend to play with us tonight? If u do i promise it will be the last time ill get inside of u""",3
Cuz if not or if u want to go than maybe we can,0
"""( in my opinion ) Aside from that the tune was written as a somber expression of mourning and with that yes...this version fails to capture that although the harmonies were textbook.""",0
You make out with Donald Trump,3
We love this goat!!!,0
Fuck you.,3
The fast one at 8 is on the factory,0
"""I??e had a headache for too long and I?? hanging up on you get out of my life already.""",3
"""Prick you really feeling that bullshit?""",2
U make me horny,3
My blood type is baller- and This is why Im hot.,1
?,0
Hey Ben,0
???? ?????,0
You smoking??,0
"""She choosin that's her decision free my niggas in prison.""",2
Just let me teach u how to be a real woman?,2
Or play it when you push the button or when you show it a different color or when it detects the beacon,0
AMERICA ISNT THE ONLY CoUNTRY WITH GUNS YOU IGNORANT FAGGOT!,2
do you want crack?,3
I'm at school ??????????,0
"""Black Panther Sex Cologne: 60% of the time it works.. EVERY TIME""",1
