?,0
You gotta watch what you say on the internet cuz everyone can see what a freak you are. It self destruction.,1
Where was that pic taken? I don't recognize,0
??,0
She is a dumb ass fuck and she is on drugs!!,1
Fuck,1
"""This instance in particular proves that beneath all that cool psuedo-academic hogwash lurked a very passionate man who knew how important it was to say now and then and say it loud too relish its syllabic sweetness its immigrant pride""",0
I wanna eat your marzipan in bed.,0
"""Hey babe when can we have sex? Im tired of u telling me to wait. If u dont like me enough ill just find someone else""",1
U will really tell?,0
No one knows but if you don't stop we will,0
good nite!,0
Im gonna stick a nail in your ass,1
"""And him what a tit.""",1
OMG You're so dumb and stupid you're a nerd,1
I wouldn't be suprised if she does what washed up Lindsey Lohan did and appear in Playboy once nobody cares about her anymore. Also have a sex tape out and not a fake one that somebody made up..,1
Soon just benched,0
"""I rsquo;m going to fucking bury that guy I have done it before and I will do it again.""",1
?,0
??,0
Or most importantly the breakfast,0
"""I can't see how billy-ray cyrus is proud of his girl constantly acting like a stripper in front of millions plus totally nude doing perverted shit on the cover of magazines.""",1
I'm at school ??????????,0
It is so nice,0
You&rsquo;ll be less fuckin stressed all the time.,1
"""Tell me what you see is it money or it's me?""",0
Why do people like you?,0
cuz u cant lose what u don&rsquo;t have!,0
"""After observing pet cats for several years he's come to an intriguing conclusion: They don't really understand us the way dogs do""",0
K.I'll go soon,0
She's sleeping,0
do you want to join islamic state with me?,1
At mariv,0
K.us too . getting bags,0
I accidentally ordered u ??????,0
We need to figure out where we're picking u up from,0
"""And then another one text then your ass next and I'm gonna text your ass back like: I don't fuck with you! You little stupid ass bitch I ain't fuckin' with you!""",1
Ur mom is as ugly as a pig,1
I hope the jaguar guns have come from Purdey's.,0
Did you bentch?,0
As long as there is weed Im in,1
?,0
Dies seem nice,0
I would rather go out with a cow than with u,1
"""Daaaamnn that ass tho.""",0
"""Good why?""",0
??,0
"""I would go to school tomorrow unless u wanna die""",1
How's Dina,0
He wrestled himself out of his clothes and shouted with all his power. The lights of the yacht became faint and ever-vanishing fireflies; then they were blotted out entirely by the night.,0
we have to get rid of you as soon as we can. we have all the power in world and you still exist. I don't think it's natural.,0
Mommy wants to know when do you think you'll de done?,0
"""I also am going through depression (3rd year now...yaay!) and also a ton of self-hatred.""",0
Call me!!!!,0
Stop being such a crying baby,1
"""There was a chance that his cries could be heard by someone aboard the yacht but that chance was slender and grew more slender as the yacht""",0
Leave me alone! I hate u,1
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
but what it represents is so pure and sweet and kind and so incredibly rare that I can't help but weep with longing and smile with joy at the same time.,0
You're a bitch,1
We already have planz,0
Im gonna cut ur dick out,1
Yay Marc!!!!!,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
"""Open your eyes you can?? do shit correctly cuz you??e a fucking retard. Look to the sky cuz your too dumb to look anywhere else bitch.""",1
Yea,0
I wanna put my dick in her mouth and I wanna watch her swallow.,1
Need,0
"""Prick you really feeling that bullshit?""",1
Fuck you,1
I'm not going to foll a sleep because I drink ice coffee,0
"""you're dead faggot. you're so fucking dead.""",1
i will kill you and fuck your corpse.,1
"""I desire it desperately. I want it more than money fame property or virtually anything else of this earth.""",0
Make sure your eyelashes and all makeup are off before I see you next,0
"""""""We should make it in a few days.""",0
"""Ain't too many things I ain't done yet I'm the king of this shit crowned by the toilet.""",0
You think you killing them syllables. Quit playing.,0
WTF,0
?,0
U make me horny,1
????????????????,0
Fuck me? Fuck you! Fuck you and this whole city and everyone in it!,1
Let your bitch ride on me like she was on a feeder.,0
You too,0
!,0
Hey,0
"""Laffy taffys Mike and Ikes basically the whole place adins hair yossis beard Dovis angry face Everybody's sunburnt skin all star shirts and Dodgeball marks REDemption owns this camp and you can't do a thing Red teams got the fire we are always burning can't stop red from earning points red teams got the fire all we do is cream ??? ????? ??????. Color war was great this year all we really did was cheer we love Dovi we love yossi we really just love camp Chorus""",0
Treat em like you don't need them and they ain't worthy of you.,0
"""I'd be ashamed if my """"little girl"""" did such trashy stuff but he came out and said he was proud of her and to keep it up?""",0
"""As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm maggot.""",0
I told you you,0
Hey,0
Are you up??,0
I'm at school ??????????,0
We were joking,0
!,0
Aliens are coming to abduct all the good looking sexy ass people!,0
Just shut up and lick my pussy,1
"""Don't talk rot Whitney"""" said Rainsford""",0
I had a wet dream about you last night ?,1
Cool,0
??,0
Nice,0
I hate black people,1
!,0
Im in love with u and if u dont love me back than ill just kill myself,1
"""You??e the reason why I?? thinking I don?? wanna smoke on these cigarettes no more.""",0
A survey stated that 99% of all homos check their messages with their thumbs.,0
Did u bring the cigarettes?,1
????,0
Sexual Position ?,1
Why dont u come here tomorrow? I wanna make love to u the entire night,1
"""An unbroken front of snarled and ragged jungle fringed the shore. He saw no sign of a trail through the closely knit web of weeds and trees; it was easier to go along the shore and Rainsford floundered along by the water.""",0
Lol,0
?,0
"""The best sport in the world"""" agreed Rainsford.""",0
Ur a fat ugly bitch,1
Can I see ur boobs?,1
"""The fact is cats are completely unaware of their own cuteness which is precisely what makes them so frigging adorable.""",0
U r a dirty jew,1
"""Personally I'm not too keen on this version as I don't really relate to the more joyous uptempo side of the song. Much rather the covers by Glen Hansard Ronnie Drew Shane McGowan and of course Liam Clancy.""",0
The remote,0
"""Man I can wait till she gets out of prison we gon bang all day and all night longer.""",1
"""stop talking to me i don't like you.""",1
Done,0
But I'm not sure he appreciates being told he looks like a goat,0
U back yet?!,0
If not then let's do it tomorrow at like 1,0
Shalom!!!!!!!!!,0
"""Free belly rubs from humans sounds like a great idea until you plop down beside an open window to soak in the sun and a pack of bumbling humans come over and put their hands all over you.""",0
Response,0
"""Anyone who likes Selena you can go fuck yourself cuz you have no taste. Go lick an asshole or something.""",1
Why would anyone be jealous of someone who behaves and looks like a cheap hooker ?,1
Hola,0
